objectId,date,distance,velocity,diameter,impactProbability,hazardScale,impactDamage,name
(2016 WU)2054-09-11T20:05:00.000Z,2054-09-11T20:05:00.000Z,75.99,5.3,15.1,0.0000026,-7.1,0,(2016 WU)
(2016 WU)2053-05-17T01:49:00.000Z,2053-05-17T01:49:00.000Z,9.42,6.5,15.1,0.0000026,-7.1,0,(2016 WU)
(2016 WU)2035-11-13T01:08:00.000Z,2035-11-13T01:08:00.000Z,29.93,5.5,15.1,0.0000026,-7.1,0,(2016 WU)
(2016 WU)2034-04-26T08:34:00.000Z,2034-04-26T08:34:00.000Z,72.47,4.6,15.1,0.0000026,-7.1,0,(2016 WU)
(2016 WU)2033-05-09T14:12:00.000Z,2033-05-09T14:12:00.000Z,58.19,10.9,15.1,0.0000026,-7.1,0,(2016 WU)
(2016 WU)2016-11-15T09:01:00.000Z,2016-11-15T09:01:00.000Z,2.04,7.1,15.1,0.0000026,-7.1,0,(2016 WU)
(2016 WU)2015-07-12T10:49:00.000Z,2015-07-12T10:49:00.000Z,71.76,5,15.1,0.0000026,-7.1,0,(2016 WU)
(2016 WU)2015-04-22T14:44:00.000Z,2015-04-22T14:44:00.000Z,75.96,4.8,15.1,0.0000026,-7.1,0,(2016 WU)
(2016 WU)2014-05-09T23:42:00.000Z,2014-05-09T23:42:00.000Z,73.72,12,15.1,0.0000026,-7.1,0,(2016 WU)
(2016 WU)1999-11-12T08:40:00.000Z,1999-11-12T08:40:00.000Z,33.07,5.3,15.1,0.0000026,-7.1,0,(2016 WU)
(2016 WU)1998-05-22T21:09:00.000Z,1998-05-22T21:09:00.000Z,44.88,4.8,15.1,0.0000026,-7.1,0,(2016 WU)
(2016 WU)1982-12-11T07:26:00.000Z,1982-12-11T07:26:00.000Z,75.44,4.8,15.1,0.0000026,-7.1,0,(2016 WU)
(2016 WU)1982-09-24T01:37:00.000Z,1982-09-24T01:37:00.000Z,70.76,5.1,15.1,0.0000026,-7.1,0,(2016 WU)
(2016 WU)1981-05-18T05:57:00.000Z,1981-05-18T05:57:00.000Z,3.57,6.9,15.1,0.0000026,-7.1,0,(2016 WU)
(2016 WU)1965-11-25T10:00:00.000Z,1965-11-25T10:00:00.000Z,75.99,12.3,15.1,0.0000026,-7.1,0,(2016 WU)
(2016 WU)1964-11-26T11:25:00.000Z,1964-11-26T11:25:00.000Z,66.8,4.5,15.1,0.0000026,-7.1,0,(2016 WU)
(2016 WU)1964-10-09T05:58:00.000Z,1964-10-09T05:58:00.000Z,64.41,4.9,15.1,0.0000026,-7.1,0,(2016 WU)
(2016 WU)1963-05-21T06:48:00.000Z,1963-05-21T06:48:00.000Z,28.53,5.5,15.1,0.0000026,-7.1,0,(2016 WU)
(2016 WU)1946-11-15T22:07:00.000Z,1946-11-15T22:07:00.000Z,12.24,6.4,15.1,0.0000026,-7.1,0,(2016 WU)
(2016 WU)1945-07-10T18:57:00.000Z,1945-07-10T18:57:00.000Z,71.49,5,15.1,0.0000026,-7.1,0,(2016 WU)
(2016 WU)1945-04-24T20:55:00.000Z,1945-04-24T20:55:00.000Z,74.04,4.8,15.1,0.0000026,-7.1,0,(2016 WU)
(2016 WU)1944-05-11T06:01:00.000Z,1944-05-11T06:01:00.000Z,67.21,11.5,15.1,0.0000026,-7.1,0,(2016 WU)
(2016 WU)1928-11-01T14:02:00.000Z,1928-11-01T14:02:00.000Z,53.54,4.7,15.1,0.0000026,-7.1,0,(2016 WU)
(2016 WU)1927-05-22T08:14:00.000Z,1927-05-22T08:14:00.000Z,35.28,5.2,15.1,0.0000026,-7.1,0,(2016 WU)
(2016 WU)1911-11-24T21:59:00.000Z,1911-11-24T21:59:00.000Z,63.05,11.4,15.1,0.0000026,-7.1,0,(2016 WU)
(2016 WU)1910-09-20T22:07:00.000Z,1910-09-20T22:07:00.000Z,72.95,5.3,15.1,0.0000026,-7.1,0,(2016 WU)
(2016 WU)1909-05-19T11:47:00.000Z,1909-05-19T11:47:00.000Z,9.51,6.5,15.1,0.0000026,-7.1,0,(2016 WU)
(2016 WY)2023-11-02T08:49:00.000Z,2023-11-02T08:49:00.000Z,9.12,4,5.65,0.0001,-6.6,0,(2016 WY)
(2016 WY)2016-11-17T12:59:00.000Z,2016-11-17T12:59:00.000Z,1.73,3.3,5.65,0.0001,-6.6,0,(2016 WY)
(2016 WY)2005-10-30T14:02:00.000Z,2005-10-30T14:02:00.000Z,76.65,9.8,5.65,0.0001,-6.6,0,(2016 WY)
(2016 WY)1998-12-04T06:37:00.000Z,1998-12-04T06:37:00.000Z,3.39,3.2,5.65,0.0001,-6.6,0,(2016 WY)
(2016 WY)1987-11-01T14:45:00.000Z,1987-11-01T14:45:00.000Z,29.84,5.7,5.65,0.0001,-6.6,0,(2016 WY)
(2016 WY)1980-12-24T12:16:00.000Z,1980-12-24T12:16:00.000Z,27.58,5.3,5.65,0.0001,-6.6,0,(2016 WY)
(2016 WY)1969-11-01T03:11:00.000Z,1969-11-01T03:11:00.000Z,58.09,8,5.65,0.0001,-6.6,0,(2016 WY)
(2016 WY)1940-12-23T13:04:00.000Z,1940-12-23T13:04:00.000Z,54.41,7.5,5.65,0.0001,-6.6,0,(2016 WY)
(2016 WY)1918-12-24T16:10:00.000Z,1918-12-24T16:10:00.000Z,59.68,8,5.65,0.0001,-6.6,0,(2016 WY)
(2016 XL23)2016-11-30T11:54:00.000Z,2016-11-30T11:54:00.000Z,0.23,10.6,6,0.000061,-6.4,0,(2016 XL23)
(2016 YC13)2016-12-21T19:56:00.000Z,2016-12-21T19:56:00.000Z,5.83,13.3,19.5,2.10E-08,-8.8,0,(2016 YC13)
(2017 AT20)2016-12-24T10:47:00.000Z,2016-12-24T10:47:00.000Z,1.48,8,15.95,0.0000053,-7,0,(2017 AT20)
(2017 BE30)2017-01-20T07:45:00.000Z,2017-01-20T07:45:00.000Z,5.65,16.4,26,8.30E-08,-7.8,0,(2017 BE30)
(2017 BF136)2127-02-01T19:15:00.000Z,2127-02-01T19:15:00.000Z,21.7,22.2,26,2.50E-09,-9.1,0,(2017 BF136)
(2017 BF136)2072-02-04T23:44:00.000Z,2072-02-04T23:44:00.000Z,31.45,19.2,26,2.50E-09,-9.1,0,(2017 BF136)
(2017 BF136)2017-02-02T01:46:00.000Z,2017-02-02T01:46:00.000Z,7.84,20.7,26,2.50E-09,-9.1,0,(2017 BF136)
(2017 BG92)2017-01-19T12:55:00.000Z,2017-01-19T12:55:00.000Z,1.62,5.5,8.65,0.00003,-6.5,0,(2017 BG92)
(2017 BK30)2017-02-05T20:51:00.000Z,2017-02-05T20:51:00.000Z,8.64,10.4,15.1,9.00E-07,-7.5,0,(2017 BK30)
(2017 BK30)1966-01-19T05:38:00.000Z,1966-01-19T05:38:00.000Z,74.75,15.2,15.1,9.00E-07,-7.5,0,(2017 BK30)
(2017 CY32)2017-02-02T13:01:00.000Z,2017-02-02T13:01:00.000Z,1.63,17.6,8.6,4.10E-07,-7.9,0,(2017 CY32)
(2017 DG16)2048-05-23T17:26:00.000Z,2048-05-23T17:26:00.000Z,40.91,8.9,5.95,0.00015,-6.3,0,(2017 DG16)
(2017 DG16)2035-02-11T20:16:00.000Z,2035-02-11T20:16:00.000Z,35.18,9.2,5.95,0.00015,-6.3,0,(2017 DG16)
(2017 DG16)2017-02-23T20:08:00.000Z,2017-02-23T20:08:00.000Z,0.36,6.9,5.95,0.00015,-6.3,0,(2017 DG16)
(2017 DG16)2012-02-05T17:25:00.000Z,2012-02-05T17:25:00.000Z,65.65,11.7,5.95,0.00015,-6.3,0,(2017 DG16)
(2017 DP109)2017-03-03T06:40:00.000Z,2017-03-03T06:40:00.000Z,2.56,11.9,18,4.30E-07,-7.6,0,(2017 DP109)
(2017 DW119)2017-02-17T11:01:00.000Z,2017-02-17T11:01:00.000Z,14.99,7.7,19.5,0.0000016,-6.9,0,(2017 DW119)
(2017 EA)2048-08-27T13:09:00.000Z,2048-08-27T13:09:00.000Z,64.96,22.3,2.95,0.000039,-6.8,0,(2017 EA)
(2017 EA)2046-02-28T11:51:00.000Z,2046-02-28T11:51:00.000Z,17.78,18.7,2.95,0.000039,-6.8,0,(2017 EA)
(2017 EA)2017-03-02T13:05:00.000Z,2017-03-02T13:05:00.000Z,0.05,18.4,2.95,0.000039,-6.8,0,(2017 EA)
(2017 EA)1929-08-01T07:35:00.000Z,1929-08-01T07:35:00.000Z,58.14,21.5,2.95,0.000039,-6.8,0,(2017 EA)
(2017 FA159)2017-03-23T07:32:00.000Z,2017-03-23T07:32:00.000Z,3.89,6.9,8.6,8.70E-07,-8.5,0,(2017 FA159)
(2017 FB102)2017-03-21T03:11:00.000Z,2017-03-21T03:11:00.000Z,5.8,8.9,19,2.00E-07,-7.9,0,(2017 FB102)
(2017 FC1)2017-03-22T19:45:00.000Z,2017-03-22T19:45:00.000Z,15.61,7.4,25.5,4.50E-07,-7,0,(2017 FC1)
(2017 FN1)2127-03-16T14:13:00.000Z,2127-03-16T14:13:00.000Z,48.43,21.6,3.25,0.00017,-6,0,(2017 FN1)
(2017 FN1)2088-03-23T02:05:00.000Z,2088-03-23T02:05:00.000Z,15.16,16.8,3.25,0.00017,-6,0,(2017 FN1)
(2017 FN1)2086-09-27T20:31:00.000Z,2086-09-27T20:31:00.000Z,4.23,17.6,3.25,0.00017,-6,0,(2017 FN1)
(2017 FN1)2017-03-20T20:02:00.000Z,2017-03-20T20:02:00.000Z,0.16,18.3,3.25,0.00017,-6,0,(2017 FN1)
(2017 FW158)2017-03-17T13:10:00.000Z,2017-03-17T13:10:00.000Z,0.32,15.4,9.3,0.0000014,-8.2,0,(2017 FW158)
(2017 FW90)2078-04-02T16:22:00.000Z,2078-04-02T16:22:00.000Z,73.1,9.6,10.1,0.0000074,-7.4,0,(2017 FW90)
(2017 FW90)2077-02-03T11:57:00.000Z,2077-02-03T11:57:00.000Z,38.3,3.2,10.1,0.0000074,-7.4,0,(2017 FW90)
(2017 FW90)2076-07-15T13:14:00.000Z,2076-07-15T13:14:00.000Z,66.93,3.9,10.1,0.0000074,-7.4,0,(2017 FW90)
(2017 FW90)2075-10-03T13:05:00.000Z,2075-10-03T13:05:00.000Z,10.36,4.9,10.1,0.0000074,-7.4,0,(2017 FW90)
(2017 FW90)2058-03-26T20:17:00.000Z,2058-03-26T20:17:00.000Z,36.28,6.8,10.1,0.0000074,-7.4,0,(2017 FW90)
(2017 FW90)2055-09-24T17:59:00.000Z,2055-09-24T17:59:00.000Z,72.55,9.5,10.1,0.0000074,-7.4,0,(2017 FW90)
(2017 FW90)2038-03-25T05:40:00.000Z,2038-03-25T05:40:00.000Z,21.23,5.7,10.1,0.0000074,-7.4,0,(2017 FW90)
(2017 FW90)2037-06-05T06:44:00.000Z,2037-06-05T06:44:00.000Z,65.93,3.9,10.1,0.0000074,-7.4,0,(2017 FW90)
(2017 FW90)2036-11-25T19:54:00.000Z,2036-11-25T19:54:00.000Z,39.26,3.3,10.1,0.0000074,-7.4,0,(2017 FW90)
(2017 FW90)2036-08-31T03:20:00.000Z,2036-08-31T03:20:00.000Z,46.47,2.8,10.1,0.0000074,-7.4,0,(2017 FW90)
(2017 FW90)2035-09-23T18:58:00.000Z,2035-09-23T18:58:00.000Z,73.17,9.6,10.1,0.0000074,-7.4,0,(2017 FW90)
(2017 FW90)2017-03-22T15:43:00.000Z,2017-03-22T15:43:00.000Z,3.52,4.3,10.1,0.0000074,-7.4,0,(2017 FW90)
(2017 FW90)2016-06-10T03:39:00.000Z,2016-06-10T03:39:00.000Z,65.91,3.9,10.1,0.0000074,-7.4,0,(2017 FW90)
(2017 FW90)2015-11-22T17:15:00.000Z,2015-11-22T17:15:00.000Z,39.08,3.4,10.1,0.0000074,-7.4,0,(2017 FW90)
(2017 FW90)2015-08-29T08:53:00.000Z,2015-08-29T08:53:00.000Z,46.02,2.7,10.1,0.0000074,-7.4,0,(2017 FW90)
(2017 FW90)2014-09-22T21:40:00.000Z,2014-09-22T21:40:00.000Z,60.49,8.6,10.1,0.0000074,-7.4,0,(2017 FW90)
(2017 FW90)1994-03-25T05:41:00.000Z,1994-03-25T05:41:00.000Z,16.24,5.3,10.1,0.0000074,-7.4,0,(2017 FW90)
(2017 FW90)1993-05-26T21:13:00.000Z,1993-05-26T21:13:00.000Z,60.64,3.7,10.1,0.0000074,-7.4,0,(2017 FW90)
(2017 FW90)1992-12-18T09:00:00.000Z,1992-12-18T09:00:00.000Z,45.07,3.8,10.1,0.0000074,-7.4,0,(2017 FW90)
(2017 FW90)1992-08-02T06:15:00.000Z,1992-08-02T06:15:00.000Z,57.96,3.5,10.1,0.0000074,-7.4,0,(2017 FW90)
(2017 FW90)1991-09-26T08:06:00.000Z,1991-09-26T08:06:00.000Z,27.76,6.2,10.1,0.0000074,-7.4,0,(2017 FW90)
(2017 FW90)1970-03-25T14:02:00.000Z,1970-03-25T14:02:00.000Z,22.38,5.8,10.1,0.0000074,-7.4,0,(2017 FW90)
(2017 FW90)1967-09-27T01:44:00.000Z,1967-09-27T01:44:00.000Z,18.48,5.5,10.1,0.0000074,-7.4,0,(2017 FW90)
(2017 GG8)2017-03-29T09:24:00.000Z,2017-03-29T09:24:00.000Z,3.68,11.2,26,0.000024,-5.2,0,(2017 GG8)
(2017 GG8)2004-04-16T03:04:00.000Z,2004-04-16T03:04:00.000Z,74.31,17.1,26,0.000024,-5.2,0,(2017 GG8)
(2017 HG4)2025-04-12T15:08:00.000Z,2025-04-12T15:08:00.000Z,73.94,9.5,12.95,0.000039,-6.6,0,(2017 HG4)
(2017 HG4)2021-04-16T15:16:00.000Z,2021-04-16T15:16:00.000Z,7.57,4.1,12.95,0.000039,-6.6,0,(2017 HG4)
(2017 HG4)2017-04-22T04:24:00.000Z,2017-04-22T04:24:00.000Z,0.61,4,12.95,0.000039,-6.6,0,(2017 HG4)
(2017 HG4)2010-05-31T02:07:00.000Z,2010-05-31T02:07:00.000Z,67.22,8.6,12.95,0.000039,-6.6,0,(2017 HG4)
(2017 HG4)1999-04-12T10:56:00.000Z,1999-04-12T10:56:00.000Z,13.9,4.5,12.95,0.000039,-6.6,0,(2017 HG4)
(2017 HG4)1992-05-24T09:43:00.000Z,1992-05-24T09:43:00.000Z,20.61,4.5,12.95,0.000039,-6.6,0,(2017 HG4)
(2017 HG4)1974-04-11T01:42:00.000Z,1974-04-11T01:42:00.000Z,18.33,4.8,12.95,0.000039,-6.6,0,(2017 HG4)
(2017 HG4)1949-04-13T22:56:00.000Z,1949-04-13T22:56:00.000Z,11.6,4.2,12.95,0.000039,-6.6,0,(2017 HG4)
(2017 HG4)1935-05-29T13:45:00.000Z,1935-05-29T13:45:00.000Z,71.19,8.8,12.95,0.000039,-6.6,0,(2017 HG4)
(2017 HJ)2190-10-05T22:45:00.000Z,2190-10-05T22:45:00.000Z,57.55,19.2,13.8,0.0000034,-7.6,0,(2017 HJ)
(2017 HJ)2187-10-22T01:15:00.000Z,2187-10-22T01:15:00.000Z,47.46,11.2,13.8,0.0000034,-7.6,0,(2017 HJ)
(2017 HJ)2125-10-15T04:38:00.000Z,2125-10-15T04:38:00.000Z,17.3,13.5,13.8,0.0000034,-7.6,0,(2017 HJ)
(2017 HJ)2089-04-18T16:30:00.000Z,2089-04-18T16:30:00.000Z,14.62,16,13.8,0.0000034,-7.6,0,(2017 HJ)
(2017 HJ)2075-10-07T08:39:00.000Z,2075-10-07T08:39:00.000Z,31.6,17.3,13.8,0.0000034,-7.6,0,(2017 HJ)
(2017 HJ)2064-04-24T03:12:00.000Z,2064-04-24T03:12:00.000Z,59.42,19.4,13.8,0.0000034,-7.6,0,(2017 HJ)
(2017 HJ)2050-10-14T09:55:00.000Z,2050-10-14T09:55:00.000Z,21.28,13.2,13.8,0.0000034,-7.6,0,(2017 HJ)
(2017 HJ)2042-04-13T13:28:00.000Z,2042-04-13T13:28:00.000Z,20.26,13.3,13.8,0.0000034,-7.6,0,(2017 HJ)
(2017 HJ)2028-10-02T14:27:00.000Z,2028-10-02T14:27:00.000Z,60.72,19.5,13.8,0.0000034,-7.6,0,(2017 HJ)
(2017 HJ)2017-04-16T03:43:00.000Z,2017-04-16T03:43:00.000Z,0.35,15,13.8,0.0000034,-7.6,0,(2017 HJ)
(2017 HJ)2002-09-30T21:58:00.000Z,2002-09-30T21:58:00.000Z,45.22,18.3,13.8,0.0000034,-7.6,0,(2017 HJ)
(2017 HJ)1992-10-13T01:40:00.000Z,1992-10-13T01:40:00.000Z,42.78,11.6,13.8,0.0000034,-7.6,0,(2017 HJ)
(2017 HJ)1980-04-15T12:56:00.000Z,1980-04-15T12:56:00.000Z,1.49,14.8,13.8,0.0000034,-7.6,0,(2017 HJ)
(2017 HJ)1972-10-12T21:46:00.000Z,1972-10-12T21:46:00.000Z,34.54,12.2,13.8,0.0000034,-7.6,0,(2017 HJ)
(2017 HJ61)2017-04-22T22:02:00.000Z,2017-04-22T22:02:00.000Z,1.33,14,7.25,0.00001,-6.2,0,(2017 HJ61)
(2017 HZ4)2162-06-01T08:05:00.000Z,2162-06-01T08:05:00.000Z,1.17,6.1,29,0.000016,-5.6,0,(2017 HZ4)
(2017 HZ4)2155-06-01T10:51:00.000Z,2155-06-01T10:51:00.000Z,35.5,8.8,29,0.000016,-5.6,0,(2017 HZ4)
(2017 HZ4)2148-05-28T10:09:00.000Z,2148-05-28T10:09:00.000Z,76.14,11.9,29,0.000016,-5.6,0,(2017 HZ4)
(2017 HZ4)2147-02-11T23:51:00.000Z,2147-02-11T23:51:00.000Z,45.78,9.5,29,0.000016,-5.6,0,(2017 HZ4)
(2017 HZ4)2140-02-10T15:49:00.000Z,2140-02-10T15:49:00.000Z,12.76,6.6,29,0.000016,-5.6,0,(2017 HZ4)
(2017 HZ4)2133-02-11T06:43:00.000Z,2133-02-11T06:43:00.000Z,12.55,5.4,29,0.000016,-5.6,0,(2017 HZ4)
(2017 HZ4)2126-03-13T14:58:00.000Z,2126-03-13T14:58:00.000Z,40.6,4.6,29,0.000016,-5.6,0,(2017 HZ4)
(2017 HZ4)2119-03-27T00:42:00.000Z,2119-03-27T00:42:00.000Z,44.33,4.8,29,0.000016,-5.6,0,(2017 HZ4)
(2017 HZ4)2118-12-27T08:03:00.000Z,2118-12-27T08:03:00.000Z,71.15,4.2,29,0.000016,-5.6,0,(2017 HZ4)
(2017 HZ4)2112-04-06T10:40:00.000Z,2112-04-06T10:40:00.000Z,45.55,4.8,29,0.000016,-5.6,0,(2017 HZ4)
(2017 HZ4)2105-04-22T20:14:00.000Z,2105-04-22T20:14:00.000Z,43.09,4.7,29,0.000016,-5.6,0,(2017 HZ4)
(2017 HZ4)2098-05-17T06:27:00.000Z,2098-05-17T06:27:00.000Z,29.29,4.5,29,0.000016,-5.6,0,(2017 HZ4)
(2017 HZ4)2091-05-22T05:55:00.000Z,2091-05-22T05:55:00.000Z,24,4.5,29,0.000016,-5.6,0,(2017 HZ4)
(2017 HZ4)2084-05-13T08:42:00.000Z,2084-05-13T08:42:00.000Z,31.39,4.5,29,0.000016,-5.6,0,(2017 HZ4)
(2017 HZ4)2077-04-09T05:43:00.000Z,2077-04-09T05:43:00.000Z,43.55,4.8,29,0.000016,-5.6,0,(2017 HZ4)
(2017 HZ4)2070-02-12T14:24:00.000Z,2070-02-12T14:24:00.000Z,12.25,5.5,29,0.000016,-5.6,0,(2017 HZ4)
(2017 HZ4)2064-05-28T02:16:00.000Z,2064-05-28T02:16:00.000Z,63.21,10.8,29,0.000016,-5.6,0,(2017 HZ4)
(2017 HZ4)2057-05-24T07:55:00.000Z,2057-05-24T07:55:00.000Z,18.33,4.7,29,0.000016,-5.6,0,(2017 HZ4)
(2017 HZ4)2050-03-09T20:47:00.000Z,2050-03-09T20:47:00.000Z,36.33,4.5,29,0.000016,-5.6,0,(2017 HZ4)
(2017 HZ4)2043-02-13T03:46:00.000Z,2043-02-13T03:46:00.000Z,41.74,9.1,29,0.000016,-5.6,0,(2017 HZ4)
(2017 HZ4)2037-05-31T07:12:00.000Z,2037-05-31T07:12:00.000Z,18.69,7.4,29,0.000016,-5.6,0,(2017 HZ4)
(2017 HZ4)2030-07-22T03:31:00.000Z,2030-07-22T03:31:00.000Z,77.78,4.3,29,0.000016,-5.6,0,(2017 HZ4)
(2017 HZ4)2030-04-08T00:48:00.000Z,2030-04-08T00:48:00.000Z,42.38,4.7,29,0.000016,-5.6,0,(2017 HZ4)
(2017 HZ4)2023-02-13T05:20:00.000Z,2023-02-13T05:20:00.000Z,44.82,9.3,29,0.000016,-5.6,0,(2017 HZ4)
(2017 HZ4)2017-05-12T08:32:00.000Z,2017-05-12T08:32:00.000Z,27.77,4.4,29,0.000016,-5.6,0,(2017 HZ4)
(2017 HZ4)2010-02-13T10:18:00.000Z,2010-02-13T10:18:00.000Z,52.29,9.9,29,0.000016,-5.6,0,(2017 HZ4)
(2017 HZ4)2004-04-30T21:40:00.000Z,2004-04-30T21:40:00.000Z,35.37,4.5,29,0.000016,-5.6,0,(2017 HZ4)
(2017 HZ4)1997-02-14T09:36:00.000Z,1997-02-14T09:36:00.000Z,63.65,10.8,29,0.000016,-5.6,0,(2017 HZ4)
(2017 HZ4)1991-07-09T00:42:00.000Z,1991-07-09T00:42:00.000Z,71.15,2.9,29,0.000016,-5.6,0,(2017 HZ4)
(2017 HZ4)1991-04-15T22:53:00.000Z,1991-04-15T22:53:00.000Z,41.04,4.7,29,0.000016,-5.6,0,(2017 HZ4)
(2017 HZ4)1984-02-16T12:59:00.000Z,1984-02-16T12:59:00.000Z,75.79,11.8,29,0.000016,-5.6,0,(2017 HZ4)
(2017 HZ4)1978-07-19T21:53:00.000Z,1978-07-19T21:53:00.000Z,76.77,4.1,29,0.000016,-5.6,0,(2017 HZ4)
(2017 HZ4)1978-04-09T02:14:00.000Z,1978-04-09T02:14:00.000Z,41.81,4.7,29,0.000016,-5.6,0,(2017 HZ4)
(2017 HZ4)1972-05-27T16:41:00.000Z,1972-05-27T16:41:00.000Z,55.13,10.1,29,0.000016,-5.6,0,(2017 HZ4)
(2017 HZ4)1959-05-29T16:13:00.000Z,1959-05-29T16:13:00.000Z,40.38,9,29,0.000016,-5.6,0,(2017 HZ4)
(2017 JB2)2085-05-01T08:08:00.000Z,2085-05-01T08:08:00.000Z,2.29,3,6.6,9.70E-07,-8.8,0,(2017 JB2)
(2017 JB2)2083-11-27T09:38:00.000Z,2083-11-27T09:38:00.000Z,41.15,4.8,6.6,9.70E-07,-8.8,0,(2017 JB2)
(2017 JB2)2051-05-08T18:43:00.000Z,2051-05-08T18:43:00.000Z,22.21,3.9,6.6,9.70E-07,-8.8,0,(2017 JB2)
(2017 JB2)2050-09-12T18:28:00.000Z,2050-09-12T18:28:00.000Z,40.7,2.4,6.6,9.70E-07,-8.8,0,(2017 JB2)
(2017 JB2)2050-04-04T21:33:00.000Z,2050-04-04T21:33:00.000Z,37.85,3.2,6.6,9.70E-07,-8.8,0,(2017 JB2)
(2017 JB2)2049-11-17T18:40:00.000Z,2049-11-17T18:40:00.000Z,14.88,3.2,6.6,9.70E-07,-8.8,0,(2017 JB2)
(2017 JB2)2018-05-15T04:58:00.000Z,2018-05-15T04:58:00.000Z,71.45,7,6.6,9.70E-07,-8.8,0,(2017 JB2)
(2017 JB2)2017-05-04T01:18:00.000Z,2017-05-04T01:18:00.000Z,0.14,4.8,6.6,9.70E-07,-8.8,0,(2017 JB2)
(2017 JB2)2013-06-11T03:59:00.000Z,2013-06-11T03:59:00.000Z,77.64,8.9,6.6,9.70E-07,-8.8,0,(2017 JB2)
(2017 JB2)1984-03-17T15:14:00.000Z,1984-03-17T15:14:00.000Z,29.7,4.9,6.6,9.70E-07,-8.8,0,(2017 JB2)
(2017 JB2)1980-05-23T16:02:00.000Z,1980-05-23T16:02:00.000Z,15.72,4.1,6.6,9.70E-07,-8.8,0,(2017 JB2)
(2017 JB2)1922-05-31T17:14:00.000Z,1922-05-31T17:14:00.000Z,36.01,5.7,6.6,9.70E-07,-8.8,0,(2017 JB2)
(2017 KC36)2017-05-27T02:49:00.000Z,2017-05-27T02:49:00.000Z,3.13,12.5,14.4,6.50E-07,-7.3,0,(2017 KC36)
(2017 KH5)2017-05-25T14:23:00.000Z,2017-05-25T14:23:00.000Z,1.32,14.9,13.05,2.40E-07,-8.1,0,(2017 KH5)
(2017 KH5)1976-10-09T16:26:00.000Z,1976-10-09T16:26:00.000Z,42.39,15.1,13.05,2.40E-07,-8.1,0,(2017 KH5)
(2017 KQ27)2017-06-06T13:00:00.000Z,2017-06-06T13:00:00.000Z,1.02,10.7,29.5,4.70E-07,-7,0,(2017 KQ27)
(2017 LD)2045-06-06T20:16:00.000Z,2045-06-06T20:16:00.000Z,2.08,4.8,13.15,0.002,-4.8,0,(2017 LD)
(2017 LD)2017-06-05T08:29:00.000Z,2017-06-05T08:29:00.000Z,2.99,4.8,13.15,0.002,-4.8,0,(2017 LD)
(2017 LD)2012-05-18T23:06:00.000Z,2012-05-18T23:06:00.000Z,28.98,6.9,13.15,0.002,-4.8,0,(2017 LD)
(2017 LD)1960-08-13T06:49:00.000Z,1960-08-13T06:49:00.000Z,77.28,10.8,13.15,0.002,-4.8,0,(2017 LD)
(2017 LD)1955-08-01T07:58:00.000Z,1955-08-01T07:58:00.000Z,25.64,6.7,13.15,0.002,-4.8,0,(2017 LD)
(2017 LD)1950-07-16T10:54:00.000Z,1950-07-16T10:54:00.000Z,3.24,4.8,13.15,0.002,-4.8,0,(2017 LD)
(2017 LD)1922-06-06T15:54:00.000Z,1922-06-06T15:54:00.000Z,0.38,5.1,13.15,0.002,-4.8,0,(2017 LD)
(2017 OE7)2022-06-30T00:13:00.000Z,2022-06-30T00:13:00.000Z,73.1,10.3,24,0.000029,-5.7,0,(2017 OE7)
(2017 OE7)2017-07-26T14:43:00.000Z,2017-07-26T14:43:00.000Z,4.49,4.7,24,0.000029,-5.7,0,(2017 OE7)
(2017 OE7)2012-07-05T02:11:00.000Z,2012-07-05T02:11:00.000Z,45.38,8.1,24,0.000029,-5.7,0,(2017 OE7)
(2017 OE7)1960-09-25T12:30:00.000Z,1960-09-25T12:30:00.000Z,47.03,8.2,24,0.000029,-5.7,0,(2017 OE7)
(2017 QF3)2017-08-23T20:54:00.000Z,2017-08-23T20:54:00.000Z,1.44,12.7,11.6,0.000032,-6.1,0,(2017 QF3)
(2017 QF3)1906-02-14T09:13:00.000Z,1906-02-14T09:13:00.000Z,20.73,11.1,11.6,0.000032,-6.1,0,(2017 QF3)
(2017 QM33)2017-08-24T01:27:00.000Z,2017-08-24T01:27:00.000Z,1.56,17.7,12.25,0.000011,-6.3,0,(2017 QM33)
(2017 QT1)2085-08-17T23:50:00.000Z,2085-08-17T23:50:00.000Z,47.45,23.6,19,3.10E-07,-7.1,0,(2017 QT1)
(2017 QT1)2029-08-15T07:31:00.000Z,2029-08-15T07:31:00.000Z,51.96,24.4,19,3.10E-07,-7.1,0,(2017 QT1)
(2017 QT1)2017-08-22T16:24:00.000Z,2017-08-22T16:24:00.000Z,2.59,20.6,19,3.10E-07,-7.1,0,(2017 QT1)
(2017 QU34)2017-08-25T05:41:00.000Z,2017-08-25T05:41:00.000Z,2.77,14.8,9.45,0.000012,-6.8,0,(2017 QU34)
(2017 RC)2090-05-15T02:22:00.000Z,2090-05-15T02:22:00.000Z,11.06,9.5,11.5,0.000045,-6.5,0,(2017 RC)
(2017 RC)2067-04-30T03:38:00.000Z,2067-04-30T03:38:00.000Z,58.35,14.2,11.5,0.000045,-6.5,0,(2017 RC)
(2017 RC)2019-05-09T13:36:00.000Z,2019-05-09T13:36:00.000Z,14.41,10.6,11.5,0.000045,-6.5,0,(2017 RC)
